標的名稱,代碼,幣別,類型,成立日期,風險收益等級,配息頻率,淨值日期,淨值,三個月(%),六個月(%),一年(%),三年(%),成立以來(%),年化標準差,年化Sharpe,年化Beta,規模日期,基金規模,嘉實基金評等,備註
施羅德環球基金系列 - 新興歐洲 (美元)A1-累積,PYZD6-TFLE,美元,股票型,2006/04/24,RR5,無,2026/08/18,39.0684,9.44,12.2,27.88,123.45,37.76,23.7,0.32,1.18,2026/06/30,"1,614.00百萬",3.5,
施羅德環球基金系列 - 歐洲小型公司 (美元)A1-累積,PYZD7-TFLF,美元,中小型股,2006/04/24,RR4,無,2026/08/18,48.778,2.39,4.72,6.12,29.09,67.51,16.21,0.11,0.87,2026/06/30,47.00百萬,1.5,
施羅德環球基金系列 - 環球收益股票 (美元)A1-累積(基金之配息來源可能為本金),PYZF3-TFLI,美元,股票型,2005/07/29,RR3,無,2026/08/18,329.5869,10.19,9.42,27.49,61.9,229.59,12.65,0.55,0.71,2026/06/30,279.00百萬,4.5,
施羅德環球基金系列 - 環球能源 (美元)A1-累積,PYZE3-TFLJ,美元,能源,2006/06/30,RR5,無,2026/08/18,27.8958,0.75,20.92,54.96,66.63,-0.23,21.93,0.6,0.73,2026/06/30,691.00百萬,4.5,
摩根大歐洲基金-累積型(原名稱：摩根大歐洲基金),ACJF81-TFLN,台幣,跨國投資股票型區域型,1998/06/01,RR4,無,2026/08/18,33.85,7.84,4.8,22.87,61.73,238.5,11.38,0.51,0.72,2026/07/31,60.5308億,2.5,
摩根太平洋證券基金,JFZ04-TFLO,美元,股票型,1978/05/26,RR5,無,2026/08/18,721.4,0.94,7.15,27.18,71.6,N/A,19.18,0.37,1.17,2026/06/30,763.00百萬,1.5,
摩根平衡基金,ACJF87-TFLP,台幣,股票債券平衡型價值型股票型,2000/09/28,RR4,無,2026/08/19,109.94,9.94,38.5,76.19,147.17,999.4,20.22,0.84,0.76,2026/07/31,70.3654億,,
摩根亞洲增長基金,JFH17-TFLQ,美元,股票型,2007/05/14,RR5,無,2026/08/18,29.87,2.43,14.8,42.31,79.83,198.7,21.49,0.49,1.27,2026/06/30,850.00百萬,3.5,
摩根亞洲基金-一般型(原名稱：摩根亞洲基金),ACJF77-TFLS,台幣,跨國投資股票型區域型,1995/10/18,RR5,無,2026/08/18,109.26,4.43,17.13,52.66,78.18,992.6,18.08,0.69,1.01,2026/07/31,52.8826億,3.5,
摩根亞洲小型企業基金,JFZ10-TFLT,美元,中小型股,1991/12/02,RR5,無,2026/08/18,462.09,-0.83,7.14,29,70.05,N/A,18.28,0.41,0.97,2026/06/30,196.00百萬,4,
摩根東方科技基金-累積型(原名稱：摩根東方科技基金),ACJF80-TFLU,台幣,跨國投資股票型區域型,1997/09/08,RR5,無,2026/08/18,96.59,12.21,41.4,82.31,147.67,864.94,34.85,0.54,1.75,2026/07/31,57.9513億,4.5,
摩根絕對日本基金-累積型,ACJF95-TFLW,台幣,跨國投資股票型單一國家,2006/04/04,RR4,無,2026/08/18,24.62,7.94,0.53,16.96,68.86,146.2,15.41,0.29,0.47,2026/07/31,13.0519億,3,
摩根新興日本基金,AC0022-TFLY,台幣,跨國投資股票型單一國家,1995/01/21,RR4,無,2026/08/18,46.8,6.75,5.38,29.35,61.88,368,14.41,0.52,0.47,2026/07/31,9.0188億,3,
摩根龍揚基金-累積型,ACJF79-TFMC,台幣,跨國投資股票型全球市場,1997/01/29,RR5,無,2026/08/18,60.27,1.21,13.18,34.56,65.3,502.7,14.43,0.6,0.67,2026/07/31,66.3314億,3.5,
摩根基金－環球短債基金 - JPM環球短債(美元)- A股(累計),JFZA0-TFMD,美元,債券型,2009/07/21,RR2,無,2026/08/18,13.34,0.83,0.45,2.46,14.11,33.4,1.2,0.29,0.28,2026/06/30,580.00百萬,3,
摩根總收益組合基金-累積型,ACJF107-TFME,台幣,全球組合型債券型,2010/12/20,RR2,無,2026/08/18,11.8858,0.45,-0.74,2.09,8.08,18.86,2.04,0.12,0.54,2026/07/31,9.291億,1.5,
摩根金龍收成基金,ACJF101-TFMF,台幣,跨國投資股票型區域型,2008/09/22,RR5,無,2026/08/18,40.32,1.15,13.16,34.44,65.45,303.2,14.3,0.6,1.03,2026/07/31,6.0472億,3,
聯博-歐洲收益基金 A2股美元(本基金有相當比重投資於非投資等級之高風險債券且配息來源可能為本金),ALZ86-TFMH,美元,債券型,1999/03/02,RR3,無,2026/08/18,25.82,0.16,-2.97,-0.15,22.31,N/A,7.16,-0.05,1.46,2026/06/30,"1,138.00百萬",3,
貝萊德日本靈活股票基金 A2 日圓,SHZI0-TFMI,日圓,股票型,2005/02/28,RR4,無,2026/08/18,4072,2.13,-0.22,22.25,77.89,N/A,18.45,0.32,0.73,2026/05/31,"205,994.00百萬",2,
德銀遠東DWS台灣旗艦基金,ACFE01-TFML,台幣,國內股票開放型一般股票型,2001/08/02,RR4,無,2026/08/19,124.8,7.11,47.47,115.84,221.24,1148,26.67,0.88,1.02,2026/07/31,21.6392億,3,
元大店頭基金,ACYT07-TFMM,台幣,國內股票開放型上櫃股票型,1997/01/27,RR5,無,2026/08/19,45.64,1.63,37.39,105.03,167.68,355.94,31.96,0.7,0.99,2026/07/31,17.8852億,3.5,
M＆G日本小型股基金A(歐元),MMG08-TFMN,歐元,中小型股,2018/10/26,RR4,無,2026/08/18,66.9307,5.58,12.45,35.23,56.18,126.08,16.41,0.54,0.46,2026/06/30,362.00百萬,4,
